TI Application Number,SRP Registration Number (Transferred to TI),Program,Premise Last Name,Premise Company,Premise Installation Address (Commercial Only),Premise City,Premise                         Zip,County                      Code,PTO Date (Interconnection Date), Calculated Total System Size ,Customer Type,Interconnection,Third Party Ownership,Project Type,Subsection,EDC Program,Contractor Company,Electric Utility Name,Status,Acceptance Date,Registration Received Date,Completion           Date
NJSTRE1546442482,,Transition Incentive Program,Wade,,,Sicklerville,8081,14,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Vision Solar LLC,AC Electric,Accepted,5/1/2021,7/1/2021,7/7/2022
NJSTRE1547070420,,Transition Incentive Program,Edwards,,,Willingboro,8046,13,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,PSE&G,Accepted,25/05/2021,27/05/2021,27/11/2022
NJSTRE1547115892,,Transition Incentive Program,Pepe,,,Howell,7731,17,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,JCP&L,Accepted,7/6/2021,9/6/2021,9/12/2022
NJSTRE1545387692,NJSRRE1544326189,Transition Incentive Program,Talasila,,,Morganville,7751,17,,7.37,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Morgan Associates and Consulting LLC,JCP&L,Accepted,29/01/2020,17/02/2020,30/04/2022
NJSTRE1547101081,,Transition Incentive Program,McCoy,,,Roselle,7203,10,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,PSE&G,Accepted,3/6/2021,7/6/2021,7/12/2022
NJSTRE1547204467,,Transition Incentive Program,Huang,,,West Berlin,8091,14,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,AC Electric,Accepted,28/06/2021,30/06/2021,30/06/2022
NJSTRE1546362540,,Transition Incentive Program,Fernandez,,,Ringwood,7456,6,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,PSEG,Venture Solar,PSE&G,Accepted,11/12/2020,15/12/2020,15/06/2022
NJSTRE1545206953,,Transition Incentive Program,CRUZ,,,Trenton,8610,12,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Pro Custom Solar dba Momentum Solar,PSE&G,Accepted,25/06/2020,1/7/2020,30/04/2022
NJSTRE1546949939,,Transition Incentive Program,Mitchell,,,Lindenwold,8021,14,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,AC Electric,Accepted,4/5/2021,6/5/2021,6/11/2022
NJSTRE1547151017,,Transition Incentive Program,Roblero,,,Carneys Point,8069,16,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,AC Electric,Accepted,16/06/2021,18/06/2021,18/12/2022
NJSTRE1547115962,,Transition Incentive Program,Roy,,,North Brunswick,8902,11,,7.37,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,PSE&G,Accepted,7/6/2021,9/6/2021,9/12/2022
NJSTRE1547160600,,Transition Incentive Program,Mitchell,,,Egg Harbor Township,8234,19,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,AC Electric,Accepted,16/06/2021,18/06/2021,18/12/2022
NJSTRE1547015004,,Transition Incentive Program,Ray,,,Pennsauken,8109,14,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,PSE&G,Accepted,20/05/2021,24/05/2021,24/11/2022
NJSTRE1545475971,,Transition Incentive Program,Mokoena,,,Rio grande,8242,21,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Vision Solar LLC,AC Electric,Accepted,18/08/2020,20/08/2020,30/04/2022
NJSTRE1547102409,,Transition Incentive Program,Jewell,,,Swainton,8210,21,,7.37,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,AC Electric,Accepted,3/6/2021,7/6/2021,7/12/2022
NJSTRE1545398937,,Transition Incentive Program,Rosado,,,Woodbridge Township,8832,11,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Seabright Solar,PSE&G,Accepted,4/8/2020,7/8/2020,30/04/2022
NJSTRE1546911653,,Transition Incentive Program,Knackstedt,,,Deptford TWP,8096,15,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"SunPower Corporation, Systems",PSE&G,Accepted,23/04/2021,26/04/2021,26/10/2022
NJSTRE1545582145,,Transition Incentive Program,Molina,,,Lindenwold,8021,14,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"SunPower Corporation, Systems",AC Electric,Accepted,13/09/2020,16/09/2020,30/04/2022
NJSTRE1546910121,,Transition Incentive Program,Miranda,,,Elizabeth,7208,10,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"SunPower Corporation, Systems",PSE&G,Accepted,23/04/2021,26/04/2021,26/10/2022
NJSTRE1546915919,,Transition Incentive Program,Paguia,,,Kearny,7032,8,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"SunPower Corporation, Systems",PSE&G,Accepted,25/04/2021,27/04/2021,27/10/2022
NJSTRE1547150043,,Transition Incentive Program,Fernandez,,,Saddle Brook,7663,7,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"SunPower Corporation, Systems",PSE&G,Accepted,17/06/2021,17/06/2021,17/12/2022
NJSTRE1547167538,,Transition Incentive Program,Patel,,,Browns Mills,8015,13,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Seabright Solar,JCP&L,Accepted,18/06/2021,22/06/2021,22/12/2022
NJSTRE1546910116,,Transition Incentive Program,Mautone,,,Annandale,8801,4,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"SunPower Corporation, Systems",JCP&L,Accepted,23/04/2021,26/04/2021,26/10/2022
NJSTRE1546955600,,Transition Incentive Program,Agyapong,,,Burlington,8016,13,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"SunPower Corporation, Systems",PSE&G,Accepted,6/5/2021,7/5/2021,7/11/2022
NJSTRE1546661176,,Transition Incentive Program,Bardhan,,,Livingston,7039,9,,7.38,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"SunPower Corporation, Systems",PSE&G,Accepted,16/02/2021,18/02/2021,18/08/2022
NJSTRE1546729534,,Transition Incentive Program,Banner,,,South Amboy,8879,11,,7.4,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,JCP&L,Accepted,9/3/2021,11/3/2021,11/9/2022
NJSTRE1546405084,,Transition Incentive Program,Garcia,,,Union,7083,10,,7.4,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,PSE&G,Accepted,21/12/2020,23/12/2020,23/06/2022
NJSTRE1546902072,,Transition Incentive Program,Amoako-Poku,,,Montgomery,8558,5,,7.4,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,PSE&G,Accepted,20/04/2021,22/04/2021,22/10/2022
NJSTRE1545940860,,Transition Incentive Program,Chen,,,East Orange City,7018,9,,7.43,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,5/11/2020,6/11/2020,6/5/2022
NJSTRE1545349497,,Transition Incentive Program,Antonucci,,,Point Pleasant,8742,18,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,JCP&L,Accepted,27/07/2020,30/07/2020,30/04/2022
NJSTRE1545388879,NJSRRE1544865047,Transition Incentive Program,Daunoraite,,,Northfield,8225,19,,7.44,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",AC Electric,Eligible for TI Program,20/04/2020,24/04/2020,30/10/2021
NJSTRE1545389471,NJSRRE1544621503,Transition Incentive Program,Valluri,,,Franklin Township,8823,5,,7.44,Residential,Behind the Meter,No,Behind the Meter,,None,"Sunrun Installation Services, Inc.",PSE&G,Eligible for TI Program,9/3/2020,12/3/2020,30/10/2021
NJSTRE1545384856,NJSRRE1544501450,Transition Incentive Program,Mayugba,,,Jersey City,7304,8,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Skyline Solar, LLC",PSE&G,Accepted,20/02/2020,24/02/2020,30/04/2022
NJSTRE1545384293,NJSRRE1544469369,Transition Incentive Program,Lemme,,,Watchung,7069,5,,7.44,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",PSE&G,Eligible for TI Program,18/02/2020,20/02/2020,30/10/2021
NJSTRE1545383029,NJSRRE1542445074,Transition Incentive Program,Fessy,,,Bellmawr,8031,14,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Skyline Solar, LLC",PSE&G,Accepted,26/09/2019,30/09/2019,30/04/2022
NJSTRE1546779624,,Transition Incentive Program,McLeod,,,Piscataway,8854,11,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,PSE&G,Accepted,24/03/2021,26/03/2021,26/09/2022
NJSTRE1545698276,NJSRRE1544524515,Transition Incentive Program,Pellegrini,,,Fairview,7022,7,,7.44,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",PSE&G,Eligible for TI Program,24/02/2020,27/02/2020,30/10/2021
NJSTRE1545384514,NJSRRE1544199189,Transition Incentive Program,Edwards,,,Willingboro,8046,13,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Skyline Solar, LLC",PSE&G,Accepted,20/01/2020,23/01/2020,30/04/2022
NJSTRE1545388149,NJSRRE1544773610,Transition Incentive Program,Carranza,,,Elizabeth City,7208,10,,7.44,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Palmetto Solar LLC,PSE&G,Accepted,30/03/2020,9/4/2020,30/04/2022
NJSTRE1545454839,,Transition Incentive Program,Mitchell,,,Willingboro,8046,13,,7.44,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,PSE&G,Accepted,14/08/2020,19/08/2020,30/04/2022
NJSTRE1545384458,NJSRRE1544524548,Transition Incentive Program,Desanto,,,Lakewood Township,8701,18,,7.44,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",JCP&L,Eligible for TI Program,24/02/2020,26/02/2020,30/10/2021
NJSTRE1545385154,NJSRRE1544501836,Transition Incentive Program,Abdel Salam,,,Bayonne,7002,8,,7.44,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",PSE&G,Eligible for TI Program,19/02/2020,24/02/2020,30/10/2021
NJSTRE1545384682,NJSRRE1544442811,Transition Incentive Program,Ayse Atay,,,Evesham Twp,8053,13,,7.44,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,1st Light Energy Inc,PSE&G,Accepted,13/02/2020,18/02/2020,30/04/2022
NJSTRE1545506417,,Transition Incentive Program,Robinson,,,Trenton City,8638,12,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,PSE&G,Accepted,26/08/2020,28/08/2020,30/04/2022
NJSTRE1545383507,NJSRRE1542568593,Transition Incentive Program,White,,,Rahway,7065,10,,7.44,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"Whitman Construction, LLC",PSE&G,Accepted,22/10/2019,23/10/2019,30/04/2022
NJSTRE1545046951,,Transition Incentive Program,Chiu,,,West Windsor Township,8550,12,,7.44,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"Sunrun Installation Services, Inc.",PSE&G,Accepted,27/05/2020 14:26,2/6/2020,30/04/2022
NJSTRE1545387616,NJSRRE1544456607,Transition Incentive Program,Lugo,,,Hopatcong,7843,1,,7.44,Residential,Behind the Meter,Yes,Behind the Meter,,None,"Sunrun Installation Services, Inc.",JCP&L,Eligible for TI Program,14/02/2020,19/02/2020,30/10/2021
NJSTRE1545383810,NJSRRE1542497303,Transition Incentive Program,Fields,,,Atco,8004,14,,7.44,Residential,Behind the Meter,Yes,Behind the Meter,,None,1st Light Energy Inc,AC Electric,Eligible for TI Program,2/10/2019,4/10/2019,30/10/2021
NJSTRE1545383041,NJSRRE1542907649,Transition Incentive Program,Moore,,,Swedesboro,8085,15,,7.44,Residential,Behind the Meter,No,Behind the Meter,,ACE,EMT Renewables,AC Electric,Eligible for TI Program,4/11/2019,6/11/2019,30/10/2021
NJSTRE1545665261,,Transition Incentive Program,Johnston,,,Hillsborough Twp,8844,5,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,PSE&G,Accepted,2/10/2020,7/10/2020,30/04/2022
NJSTRE1545547679,,Transition Incentive Program,Montalvo,,,Newark,7108,9,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Posigen NJ LLC,PSE&G,Accepted,3/9/2020,8/9/2020,30/04/2022
NJSTRE1545388834,NJSRRE1544727553,Transition Incentive Program,Osorio,,,Pleasantville,8232,19,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,AC Electric,Accepted,19/03/2020,24/03/2020,30/04/2022
NJSTRE1545387546,NJSRRE1543563321,Transition Incentive Program,Picconi Jr,,,Vineland,8361,20,,7.44,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,Vineland Muni Electric,Accepted,17/12/2019,20/12/2019,30/04/2022
NJSTRE1545383226,NJSRRE1542556222,Transition Incentive Program,Perkowski,,,MONTCLAIR,7043,9,,7.44,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Apex Solar Power,PSE&G,Accepted,18/10/2019,21/10/2019,30/04/2022
NJSTRE1545384350,NJSRRE1544334153,Transition Incentive Program,Iavarone,,,Cresskill,7626,7,,7.44,Residential,Behind the Meter,No,Behind the Meter,,None,"Sunrun Installation Services, Inc.",Orange Rockland Electric,Eligible for TI Program,30/01/2020,4/2/2020,30/10/2021
NJSTRE1545738232,,Transition Incentive Program,Suruda,,,Highlands,7732,17,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,JCP&L,Accepted,14/10/2020,19/10/2020,30/04/2022
NJSTRE1545475901,,Transition Incentive Program,Venditti,,,Vineland,8360,20,,7.44,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,Vineland Muni Electric,Accepted,18/08/2020,20/08/2020,30/04/2022
NJSTRE1546077477,,Transition Incentive Program,Vega,,,North Bergen Twp,7047,8,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,PSE&G,Accepted,16/11/2020,25/11/2020,25/05/2022
NJSTRE1546362441,,Transition Incentive Program,Panigrahi,,,Montgomery Twp,8502,5,,7.44,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,PSE&G,Accepted,11/12/2020,15/12/2020,15/06/2022
NJSTRE1547123807,,Transition Incentive Program,Valladares,,,Garwood Boro,7027,10,,7.46,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Bright Planet Solar,PSE&G,Accepted,9/6/2021,11/6/2021,11/12/2022
NJSTRE1547116317,,Transition Incentive Program,Faust,,,Petersburg,8270,21,,7.48,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,All Season Solar,AC Electric,Accepted,7/6/2021,9/6/2021,9/12/2022
NJSTRE1546984852,,Transition Incentive Program,Escarcega,,,Prospect Park,7508,6,,7.48,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Pro Custom Solar dba Momentum Solar,PSE&G,Accepted,12/5/2021,14/05/2021,14/11/2022
NJSTRE1546436454,,Transition Incentive Program,Rautela,,,Edison TWP,8820,11,,7.48,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,4/1/2021,8/1/2021,8/7/2022
NJSTRE1546399269,,Transition Incentive Program,Sirignano,,,Old Bridge,8857,11,,7.48,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Trinity Solar,JCP&L,Accepted,18/12/2020,21/12/2020,21/06/2022
NJSTRE1546741298,,Transition Incentive Program,Kaduthodil,,,Hamilton Township,8610,12,,7.48,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"Whitman Construction, LLC",PSE&G,Accepted,12/3/2021,16/03/2021,16/09/2022
NJSTRE1546102888,,Transition Incentive Program,Vejseli,,,Wayne TWP,7470,6,,7.48,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,PSE&G,Accepted,17/11/2020,19/11/2020,19/05/2022
NJSTRE1546231386,,Transition Incentive Program,Persaud,,,Jersey City,7305,8,,7.48,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Trinity Solar,PSE&G,Accepted,23/11/2020,25/11/2020,25/05/2022
NJSTRE1545915649,,Transition Incentive Program,Gopal,,,Mullica Hill,8062,15,,7.48,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Tesla Energy Operations Inc.,AC Electric,Accepted,4/11/2020,6/11/2020,6/5/2022
NJSTRE1546853547,,Transition Incentive Program,Cerasoli,,,Somerville,8876,5,,7.48,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,Maier Solar Engineering dba Solar Me,PSE&G,Accepted,8/4/2021,12/4/2021,12/10/2022
NJSTRE1546815093,,Transition Incentive Program,Wurst,,,Bellmawr Boro,8031,14,,7.48,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,SunnyMac LLC,PSE&G,Accepted,1/4/2021,6/4/2021,6/10/2022
NJSTRE1546908801,,Transition Incentive Program,Bruton,,,Willingboro,8046,13,,7.48,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,Pro Custom Solar dba Momentum Solar,PSE&G,Accepted,22/04/2021,26/04/2021,26/10/2022
NJSTRE1546808697,,Transition Incentive Program,ContreraCalderon,,,Passaic,7055,6,,7.48,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Sunrun Installation Services, Inc.",PSE&G,Accepted,31/03/2021,5/4/2021,5/10/2022
NJSTRE1546636150,,Transition Incentive Program,Bansil,,,Woodbridge Twp,8840,11,,7.48,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"Sunrun Installation Services, Inc.",PSE&G,Accepted,9/2/2021,10/2/2021,10/8/2022
NJSTRE1546782014,,Transition Incentive Program,Ross,,,Somerdale,8083,14,,7.48,Residential,Behind the Meter,No,Net-metered residential rooftop and canopy,,None,"Whitman Construction, LLC",AC Electric,Accepted,25/03/2021,29/03/2021,29/09/2022
NJSTRE1546390630,,Transition Incentive Program,Peri,,,Cresskill,7626,7,,7.48,Residential,Behind the Meter,Yes,Net-metered residential rooftop and canopy,,None,"Tesla Energy Operations, Inc.",Orange Rockland Electric,Accepted,17/12/2020,21/12/2020,21/06/2022
